amostra,ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_nicolas,impulsive,-5,-5.000000108545853,wavelet_soft,-3.887754031822222,1.1122460767236313,0.059600418360454675,-7.922445659047918,0.0009446000003663357,3.0,0.00031486666678877856,32.0,375.25
speech_nicolas,impulsive,0,3.1329392267324355e-07,noisy,3.1329392267324355e-07,0.0,0.02434859314843655,-0.006091342061740183,5.199999577598646e-06,3.0,1.733333192532882e-06,0.0,187.5
speech_nicolas,impulsive,0,3.1329392267324355e-07,stft_subtraction,3.7859052899887753,3.7859049766948525,0.010183178941911075,1.96059469080607,0.005101300001115305,3.0,0.0017004333337051019,32.0,1788.9609375
speech_nicolas,impulsive,0,3.1329392267324355e-07,stft_wiener,2.7887965828708556,2.788796269576933,0.012811330837829475,1.515693548518081,0.003070599999773549,3.0,0.0010235333332578496,32.0,1788.9609375
speech_nicolas,impulsive,0,3.1329392267324355e-07,wavelet_soft,0.7244418950104625,0.7244415817165398,0.020607709091020117,-1.6483066962497288,0.0007404999996651895,3.0,0.00024683333322172984,32.0,375.25
speech_nicolas,impulsive,5,5.000000245269414,noisy,5.000000245269414,0.0,0.007699701341566481,4.973474102701386,6.000002031214535e-06,3.0,2.0000006770715117e-06,0.0,187.5
speech_nicolas,impulsive,5,5.000000245269414,stft_subtraction,7.933767898968033,2.9337676536986192,0.003918294866605671,7.374856962256696,0.005663900003128219,3.0,0.0018879666677094065,32.0,1788.9609375
speech_nicolas,impulsive,5,5.000000245269414,stft_wiener,7.265642664295154,2.26564241902574,0.004569930955385046,6.831759158127364,0.0031029999991005752,3.0,0.0010343333330335251,32.0,1788.9609375
speech_nicolas,impulsive,5,5.000000245269414,wavelet_soft,5.191964649126798,0.19196440385738445,0.007366775572946755,3.9249120371973483,0.0008330000018759165,3.0,0.00027766666729197215,32.0,375.25
speech_nicolas,impulsive,10,9.99999972480439,noisy,9.99999972480439,0.0,0.0024348596538128838,9.961961263115818,6.199999916134402e-06,3.0,2.0666666387114674e-06,0.0,187.5
speech_nicolas,impulsive,10,9.99999972480439,stft_subtraction,12.030422013471192,2.030422288666802,0.0015255684704361216,12.197669801188942,0.005717000000004191,3.0,0.0019056666666680637,32.0,1788.9609375
speech_nicolas,impulsive,10,9.99999972480439,stft_wiener,11.801207226668499,1.8012075018641092,0.0016082486041499942,11.773041655389317,0.0030604000021412503,3.0,0.0010201333340470835,32.0,1788.9609375
speech_nicolas,impulsive,10,9.99999972480439,wavelet_soft,9.406009855042104,-0.5939898697622858,0.00279172682507646,8.817253889014705,0.0008535999986634124,3.0,0.00028453333288780414,32.0,375.25
speech_theo,white,-5,-5.000000387952214,noisy,-5.000000387952214,0.0,0.07433138496780342,-5.000971717521306,1.1199997970834374e-05,3.0,3.7333326569447913e-06,0.0,187.5
speech_theo,white,-5,-5.000000387952214,stft_subtraction,4.8372982161017894,9.837298604054004,0.0077168909779321195,3.1929464174235567,0.005771799998910865,3.0,0.0019239333329702883,32.0,1788.9609375
speech_theo,white,-5,-5.000000387952214,stft_wiener,1.677184153614082,6.677184541566296,0.01597547466316443,0.798752546771949,0.00392939999801456,3.0,0.0013097999993381866,32.0,1788.9609375
speech_theo,white,-5,-5.000000387952214,wavelet_soft,2.064610815203718,7.064611203155932,0.014612048474037607,-2.12463619342966,0.0010265000018989667,3.0,0.00034216666729965556,32.0,375.25
speech_theo,white,0,3.2145649602556315e-07,noisy,3.2145649602556315e-07,0.0,0.023505643970031315,-0.0005376935133068724,7.700000423938036e-06,3.0,2.5666668079793453e-06,0.0,187.5
speech_theo,white,0,3.2145649602556315e-07,stft_subtraction,8.768370079812726,8.768369758356231,0.0031212975997757524,8.231224897409897,0.006052799999451963,3.0,0.002017599999817321,32.0,1788.9609375
speech_theo,white,0,3.2145649602556315e-07,stft_wiener,6.309727833430542,6.309727511974046,0.005497932490463306,5.884118233575894,0.004122499998629792,3.0,0.0013741666662099306,32.0,1788.9609375
speech_theo,white,0,3.2145649602556315e-07,wavelet_soft,4.10301454604273,4.103014224586234,0.009138411950424566,2.1677280539948676,0.001019100000121398,3.0,0.00033970000004046597,32.0,375.25
speech_theo,white,5,4.999999802468338,noisy,4.999999802468338,0.0,0.007433138176088614,4.999705445272936,6.79999720887281e-06,3.0,2.266665736290937e-06,0.0,187.5
speech_theo,white,5,4.999999802468338,stft_subtraction,12.484706700112351,7.484706897644013,0.001326482474386775,12.50450791199546,0.00594229999842355,3.0,0.0019807666661411836,32.0,1788.9609375
